date,herfindahl_index,number_of_holders,total_supply_held,whale_balance_pct,whale_balance_total,whale_count
2022-08-13 00:00:00.000 UTC,0.002343045512908375,666,1161031208.1659865,0.9917545447810986,1151457977.331307,46
2022-08-14 00:00:00.000 UTC,0.00160356207519213,718,1829461685.9862616,0.9927595968911637,1816215645.9075496,50
2022-08-15 00:00:00.000 UTC,0.002198940938411808,704,1527992752.1785238,0.99302122877035,1517329240.3205066,62
2022-08-16 00:00:00.000 UTC,0.0027257688610219733,702,1153993046.023528,0.991875975258261,1144617977.9658382,65
2022-08-17 00:00:00.000 UTC,0.0026405878519074506,721,1209923995.045459,0.9925236572448649,1200878188.5508368,61
2022-08-18 00:00:00.000 UTC,0.0018798818455778687,700,1374267864.7547803,0.9920042700221874,1363279589.991016,63
2022-08-19 00:00:00.000 UTC,0.001259572305318563,895,2028319071.9881115,0.9912934195425465,2010659348.7944596,90
2022-08-20 00:00:00.000 UTC,0.002057718673530149,686,1058059331.0666964,0.9921175125402466,1049719191.657888,53
2022-08-21 00:00:00.000 UTC,0.0024494691172178007,792,983461461.3652186,0.9797357804494874,963532382.3926458,53
2022-08-22 00:00:00.000 UTC,0.002025708725224269,749,1243355647.3257966,0.9908991250135681,1232040023.0158105,64
2022-08-23 00:00:00.000 UTC,0.002695146349633536,655,991226639.5735881,0.9923989542040134,983692280.4919873,72
2022-08-24 00:00:00.000 UTC,0.003652738714338844,619,975918373.7604276,0.9944369842078123,970489324.4353123,43
2022-08-25 00:00:00.000 UTC,0.002606137520110116,660,884147654.0156682,0.993373119825532,878288513.4559693,58
2022-08-26 00:00:00.000 UTC,0.04919432511612935,707,1720913315.316724,0.9921225544486009,1707356914.376639,80
2022-08-27 00:00:00.000 UTC,0.0034811651281040114,894,872859440.4208212,0.9909558137777347,864965137.095793,49
2022-08-28 00:00:00.000 UTC,0.003806182286840739,650,850096218.550864,0.9858573898197326,838073639.1161797,46
2022-08-29 00:00:00.000 UTC,0.003764566761403619,680,889198830.9393667,0.9898926632808833,880211398.9448177,50
2022-08-30 00:00:00.000 UTC,0.003324926020452444,616,872926214.2894862,0.9896461089470953,863888031.3695083,59
2022-08-31 00:00:00.000 UTC,0.0031900466357054126,553,1048214648.9690763,0.9938884985489336,1041808483.6208727,57
2022-09-01 00:00:00.000 UTC,0.0026326994487092152,648,1093133364.807675,0.9929992576316737,1085480619.7464347,60
2022-09-02 00:00:00.000 UTC,0.0024957147865937723,677,1152890562.4081335,0.9928909487983588,1144694604.3700852,89
2022-09-03 00:00:00.000 UTC,0.006567256418226174,562,888765798.4526792,0.9932024152891188,882724337.6495631,44
2022-09-04 00:00:00.000 UTC,0.0024321174015986915,534,1038646339.9698945,0.9937351047577963,1032139329.4562848,49
2022-09-05 00:00:00.000 UTC,0.0026149814238275457,620,1125050311.1221142,0.9932017863087652,1117401978.6937158,58
2022-09-06 00:00:00.000 UTC,0.0022050989465976297,708,1561037075.8038263,0.9915128859337503,1547788376.0798345,69
2022-09-07 00:00:00.000 UTC,0.004017200118458611,665,991018290.6851882,0.9926247859637102,983709318.6775068,58
2022-09-08 00:00:00.000 UTC,0.0033182398330511755,618,1070145726.4508967,0.9946154219996646,1064383443.3150963,70
2022-09-09 00:00:00.000 UTC,0.0027450423307007837,622,1205353358.5872378,0.994192699620004,1198353509.5698848,56
2022-09-10 00:00:00.000 UTC,0.0027135088286508835,504,1018387101.4767084,0.992317272871392,1010563111.2647688,40
2022-09-11 00:00:00.000 UTC,0.002642938377562178,630,860797933.7460108,0.9897316408266279,851958951.3866102,41
2022-09-12 00:00:00.000 UTC,0.031496247682138455,723,1691808792.5875049,0.9898884076756369,1674701911.786087,68
2022-09-13 00:00:00.000 UTC,0.0015825019580554315,655,1309103672.6935906,0.9941058184061314,1301387577.9215343,74
2022-09-14 00:00:00.000 UTC,0.0034401662186301094,647,1031526130.3840525,0.99251121770107,1023801255.7579486,62
2022-09-15 00:00:00.000 UTC,0.05083982826112444,615,1366401488.565453,0.9940025727731439,1358206595.0751138,56
2022-09-16 00:00:00.000 UTC,0.0023682119921460453,877,1427132233.5617647,0.9926530678216431,1416647189.8322394,75
2022-09-17 00:00:00.000 UTC,0.029930698373871707,1499,1844161276.3126316,0.9907666451593325,1827133480.8650188,69
2022-09-18 00:00:00.000 UTC,0.06635057624918898,1066,1710840900.2784076,0.9929172925227081,1698723514.6415489,55
2022-09-19 00:00:00.000 UTC,0.04647153280678892,988,1973393262.1724682,0.9919454153823958,1957498399.15849,64
2022-09-20 00:00:00.000 UTC,0.0027497128122282496,890,1050933506.1214638,0.9918933481930009,1042413954.1150283,62
2022-09-21 00:00:00.000 UTC,0.001945849560378257,866,1353817718.876522,0.9918641173800772,1342803216.826971,57
2022-09-22 00:00:00.000 UTC,0.0015515461022579194,884,1479088603.2596078,0.989853275546989,1464080698.7607436,75
2022-09-23 00:00:00.000 UTC,0.0017080726945136967,779,1283709726.576189,0.9917357183006023,1273100787.7755065,57
2022-09-24 00:00:00.000 UTC,0.002245684845665658,791,1238185988.3697813,0.992769111265854,1229232803.2557008,51
2022-09-25 00:00:00.000 UTC,0.002636537929114387,550,754019623.8618995,0.9924461749189518,748323891.515569,39
2022-09-26 00:00:00.000 UTC,0.001678057209419399,652,1488933792.0173407,0.9917523629873024,1476653606.5648422,61
2022-09-27 00:00:00.000 UTC,0.0013845383276824108,756,2122618714.1438775,0.9930150716744877,2107792374.5631914,66
2022-09-28 00:00:00.000 UTC,0.0017677814763164379,656,1474132350.51289,0.990425916672688,1460018884.5535934,57
2022-09-29 00:00:00.000 UTC,0.0022861594189308248,626,1275826452.2950065,0.9904774761935359,1263677364.5301106,56
2022-09-30 00:00:00.000 UTC,0.002002128213717698,661,1299593965.0586188,0.991670818012349,1288769410.4135926,49
2022-10-01 00:00:00.000 UTC,0.0022096502635271065,750,985399153.1903796,0.9892525224854913,974808597.9486501,62
2022-10-02 00:00:00.000 UTC,0.001504355263555573,928,1690556346.6893156,0.9922841730773434,1677512306.5152621,41
2022-10-03 00:00:00.000 UTC,0.002249614240450556,735,1422782763.3616138,0.9915812413852154,1410804698.7155962,87
2022-10-04 00:00:00.000 UTC,0.05021858968316625,665,1956101339.1888444,0.9950552170882883,1946428842.713247,58
2022-10-05 00:00:00.000 UTC,0.05507167803165774,706,2655345159.7137976,0.9962844912928843,2645479201.6524835,57
2022-10-06 00:00:00.000 UTC,0.0016623518991557614,912,1601672328.8565462,0.9939095288396627,1591917389.729335,55
2022-10-07 00:00:00.000 UTC,0.0021402511587011925,1006,1177200210.485262,0.9805363889530856,1154287643.464031,49
2022-10-08 00:00:00.000 UTC,0.0023768398831212206,833,1144063741.6585312,0.993702086386111,1136858527.044783,39
2022-10-09 00:00:00.000 UTC,0.0051317454190492615,466,589004728.6263485,0.9960907822233502,586702180.8706716,36
2022-10-10 00:00:00.000 UTC,0.004241705523307817,502,894557499.820014,0.9963024504296855,891249829.1209328,45
2022-10-11 00:00:00.000 UTC,0.0027017629884139188,589,1189073632.2190342,0.9934142591198201,1181242701.3897853,49
2022-10-12 00:00:00.000 UTC,0.004461249566069321,572,851486401.2504562,0.9965122820655776,848516656.8578982,63
2022-10-13 00:00:00.000 UTC,0.0010492020049498053,794,2434365872.6660237,0.9931735189135102,2417747720.078673,62
2022-10-14 00:00:00.000 UTC,0.0016344711626060195,731,1476604944.8290362,0.9923678478840943,1465335271.2750025,53
2022-10-15 00:00:00.000 UTC,0.003015995608497287,585,953741829.5543592,0.9957358096821547,949674892.8790494,44
2022-10-16 00:00:00.000 UTC,0.0032926387582765393,598,942741629.5954638,0.995923066982985,938898135.1192515,39
2022-10-17 00:00:00.000 UTC,0.002589136013584137,617,1121252180.5705967,0.9954360620825923,1116134855.2287145,50
2022-10-18 00:00:00.000 UTC,0.002003647493006834,617,1369760170.973968,0.9949115461025573,1362790209.4934137,57
2022-10-19 00:00:00.000 UTC,0.0026818807087515143,646,1511501298.5329285,0.9946890397774983,1503473775.2601604,61
2022-10-20 00:00:00.000 UTC,0.0029473662549695107,659,953135091.3693584,0.9932757296968563,946725953.3795793,53
2022-10-21 00:00:00.000 UTC,0.002542539032042836,648,1095376094.6802835,0.9943145663636799,1089148406.5871673,66
2022-10-22 00:00:00.000 UTC,0.006325809868144572,477,643524366.6417835,0.9971096480156696,641664354.7116954,38
2022-10-23 00:00:00.000 UTC,0.0035606080172544056,637,826546234.9541025,0.9946933466028092,822160040.5684481,34
2022-10-24 00:00:00.000 UTC,0.003767733045368663,520,578437784.0740767,0.9930750363227304,574432123.4298034,44
2022-10-25 00:00:00.000 UTC,0.0020715428212021137,810,1179555477.0268884,0.992412881703869,1170606050.0858362,67
2022-10-26 00:00:00.000 UTC,0.002382900154599854,715,1167546058.0336394,0.994690221340125,1161346646.8902712,62
2022-10-27 00:00:00.000 UTC,0.0013759368533799482,725,1554570877.5950513,0.9936625613672239,1544718880.0579917,65
2022-10-28 00:00:00.000 UTC,0.001869436861260558,667,1412427193.8388875,0.9939353972587329,1403861384.007292,72
2022-10-29 00:00:00.000 UTC,0.001388894206300917,805,1289430533.759983,0.9924569642524902,1279704313.149901,50
2022-10-30 00:00:00.000 UTC,0.0016381817244282815,930,1654931492.9447558,0.991145289585095,1640277553.8182235,42
2022-10-31 00:00:00.000 UTC,0.0033237931431735358,856,1219513825.1045785,0.992194429893829,1209994824.44728,56
2022-11-01 00:00:00.000 UTC,0.001693553355649231,818,1568590973.5030818,0.990916902365166,1554343308.541634,59
2022-11-02 00:00:00.000 UTC,0.002113013261368248,868,1530619782.0839303,0.9910761416558233,1516960747.9698186,78
2022-11-03 00:00:00.000 UTC,0.0026117097975674607,676,1168105616.1678047,0.9905779763020592,1157099697.370574,59
2022-11-04 00:00:00.000 UTC,0.0011913186103989254,813,1920012765.6179295,0.991114220747349,1902951956.0203767,62
2022-11-05 00:00:00.000 UTC,0.0016688507934335829,742,1867473306.5884352,0.9930946421666195,1854577735.1621556,45
2022-11-06 00:00:00.000 UTC,0.001678183862054249,826,1833634895.827396,0.9926736685099865,1820201078.748908,43
2022-11-07 00:00:00.000 UTC,0.0007970424149737411,1178,3485538155.671702,0.992468344695963,3459286283.7341137,64
2022-11-08 00:00:00.000 UTC,0.000888445375682688,1305,2990793033.757173,0.993214689850666,2970499575.430663,76
2022-11-09 00:00:00.000 UTC,0.0006965222875277399,1765,3349310513.136033,0.9921982144313531,3323179910.709731,92
2022-11-10 00:00:00.000 UTC,0.0007007338571206092,1728,3572779077.888973,0.9940399018383228,3551484963.8747683,102
2022-11-11 00:00:00.000 UTC,0.0007737617587991972,1874,3731498655.3214173,0.9932221751685273,3706207211.0767727,92
2022-11-12 00:00:00.000 UTC,0.021428806824582265,1846,6325150171.578814,0.9954350538213892,6296276201.473926,74
2022-11-13 00:00:00.000 UTC,0.0006328045949916714,2756,5011494495.232729,0.9938162999045002,4980504916.243961,74
2022-11-14 00:00:00.000 UTC,0.004000137281920239,2100,4634532836.445711,0.9940873914931905,4607130658.171854,83
2022-11-15 00:00:00.000 UTC,0.0009469282425973621,1767,2961018824.7649407,0.993932103809772,2943051669.9189563,86
2022-11-16 00:00:00.000 UTC,0.0011204869374284044,1756,2479477420.946987,0.9936515461103693,2463736572.8697248,74
2022-11-17 00:00:00.000 UTC,0.001507135878709738,1721,1938213314.4335475,0.9911376894224988,1921036266.0755894,81
2022-11-18 00:00:00.000 UTC,0.001033664551699867,1505,2238216759.5983176,0.9950165428832184,2227062702.3587976,52
2022-11-19 00:00:00.000 UTC,0.0013973516397965432,1206,2001581841.0246406,0.9951079277252182,1991789957.9944572,48
2022-11-20 00:00:00.000 UTC,0.001558057565384018,1162,2147314386.9441712,0.9952036925462813,2137015206.9445934,53
2022-11-21 00:00:00.000 UTC,0.001413807719523041,1370,3348650947.7204795,0.9970031656639174,3338615595.5807953,69
2022-11-22 00:00:00.000 UTC,0.0009745264817897592,1292,2833066232.8142843,0.9946157254346071,2817812226.354869,71
2022-11-23 00:00:00.000 UTC,0.0018224897660444358,1086,1871327305.7720702,0.9942614514513086,1860588603.1774054,62
2022-11-24 00:00:00.000 UTC,0.0018544997684841935,990,1822475408.9806316,0.9949924571907792,1813349285.351409,49
2022-11-25 00:00:00.000 UTC,0.001243865927825835,878,2363707534.6050572,0.9970363374865966,2356702303.192099,52
2022-11-26 00:00:00.000 UTC,0.0018351707787183948,857,1813032127.075331,0.9957335134446857,1805296849.8808112,45
2022-11-27 00:00:00.000 UTC,0.03620473787380776,889,2424999553.8294854,0.9961547032712422,2415674710.9779058,40
2022-11-28 00:00:00.000 UTC,0.0016595217765659673,927,1786812028.8647454,0.9939874019370314,1776068646.3211043,47
2022-11-29 00:00:00.000 UTC,0.0005685920103559254,3899,7699837721.624119,0.9976808096480039,7681980332.268192,59
2022-11-30 00:00:00.000 UTC,0.0003049757215015423,8191,18055326234.436012,0.9970691441360232,18002408675.665802,70
2022-12-01 00:00:00.000 UTC,0.0006686267011532165,2317,4870266833.379509,0.9962186581088053,4851850689.381155,91
2022-12-02 00:00:00.000 UTC,0.0008296858919719803,1651,3935882361.1205516,0.9932003675353825,3909119807.640961,90
2022-12-03 00:00:00.000 UTC,0.0011351036246635877,1107,2555926310.2062674,0.9947010986353733,2542382708.79323,49
2022-12-04 00:00:00.000 UTC,0.002313045075554232,986,1840775546.3912725,0.9950912338106406,1831739609.6269474,40
2022-12-05 00:00:00.000 UTC,0.0019210494505308632,981,1818010256.4053543,0.9942239294469336,1807509300.8981586,58
2022-12-06 00:00:00.000 UTC,0.002620099801575905,891,1388793250.789885,0.9938236739599707,1380215610.8708146,54
2022-12-07 00:00:00.000 UTC,0.0024072943629589033,821,1535277851.8870037,0.9936330716255651,1525502847.769183,47
2022-12-08 00:00:00.000 UTC,0.0030971629281066194,787,1318630782.0803216,0.9939501923231017,1310653319.4518976,48
2022-12-09 00:00:00.000 UTC,0.002822872109885282,707,1309545820.0753472,0.9946032810620484,1302478569.3480313,59
2022-12-10 00:00:00.000 UTC,0.004495636691859808,649,1070207894.0018119,0.9848631417972407,1054008308.8628328,38
2022-12-11 00:00:00.000 UTC,0.003979899611037839,709,1073340548.9670966,0.9923401922583034,1065118966.7206415,39
2022-12-12 00:00:00.000 UTC,0.0022534679117393267,1089,1689685769.0985372,0.9954556927130918,1682007317.7454376,63
2022-12-13 00:00:00.000 UTC,0.0011492637843620475,1923,2848301641.3949256,0.9931738985305365,2828858845.3751245,56
2022-12-14 00:00:00.000 UTC,0.0024533025920869533,1364,2497602668.0270505,0.9952045165974294,2485625455.8863106,53
2022-12-15 00:00:00.000 UTC,0.0019485608766544682,1116,2065303063.919475,0.9926275241098378,2050076666.8748505,50
2022-12-16 00:00:00.000 UTC,0.001642493868175944,1205,2397385882.135393,0.9945238938943382,2384257542.668604,59
2022-12-17 00:00:00.000 UTC,0.002127570249170247,1284,1794549452.8654647,0.993681608352272,1783210786.5910447,53
2022-12-18 00:00:00.000 UTC,0.003900229224716822,872,766935015.985266,0.99198111739377,760785054.125473,39
2022-12-19 00:00:00.000 UTC,0.0018969869481181686,1015,2281625210.4489193,0.995306553873186,2270916525.4420967,47
2022-12-20 00:00:00.000 UTC,0.003492852674505956,1024,1037524143.2757063,0.986513335524696,1023531403.2703196,57
2022-12-21 00:00:00.000 UTC,0.0027783335859521714,981,1531007848.3279662,0.9904537715157419,1516392497.596635,49
2022-12-22 00:00:00.000 UTC,0.0021279043318863703,947,1771028163.7241716,0.9930252447325754,1758675675.710479,39
2022-12-23 00:00:00.000 UTC,0.0039096690764553,936,1193646994.8811982,0.9890592260376089,1180587572.9193156,49
2022-12-24 00:00:00.000 UTC,0.08320605538860278,838,1604328874.5597515,0.9926972366823886,1592612840.5052319,35
2022-12-25 00:00:00.000 UTC,0.004577040907431107,827,935530453.8871367,0.9862290325960168,922647294.5012233,40
2022-12-26 00:00:00.000 UTC,0.00525137271720513,868,823119398.5961062,0.9828197481534973,808978000.0284832,28
2022-12-27 00:00:00.000 UTC,0.0029716815861136614,634,1346823455.6447182,0.9916376001614782,1335560779.3967173,42
2022-12-28 00:00:00.000 UTC,0.0033669754583378767,695,1191517151.606455,0.9923201038771738,1182366423.6535518,47
2022-12-29 00:00:00.000 UTC,0.003727022055183565,724,1223561382.8575575,0.9932908422898842,1215352316.5719588,51
2022-12-30 00:00:00.000 UTC,0.0030817467864049253,756,1245002583.4546463,0.9916730200390241,1234635471.8908563,59
2022-12-31 00:00:00.000 UTC,0.0038896144047883404,626,1057122174.1910282,0.992265885942913,1048946270.723559,48
2023-01-01 00:00:00.000 UTC,0.004650213364117684,514,868182971.6824136,0.990925569178553,860304705.3655232,32
2023-01-02 00:00:00.000 UTC,0.0026568976139553645,575,1323375579.4629037,0.9933054122287305,1314516125.4918346,46
2023-01-03 00:00:00.000 UTC,0.0039846691915779355,632,959923791.6205375,0.9920744423571096,952315860.2772671,73
2023-01-04 00:00:00.000 UTC,0.0028621916303503744,734,1415945701.8222377,0.9932057385611162,1406325396.5407937,62
2023-01-05 00:00:00.000 UTC,0.003480769462447628,586,1142039805.95581,0.9925714600152183,1133556117.593055,54
2023-01-06 00:00:00.000 UTC,0.003520725744935035,628,1212140142.837959,0.9937580573608996,1204574033.5958135,47
2023-01-07 00:00:00.000 UTC,0.004099214899326133,533,900241829.0921353,0.9941687617360738,894992304.4915464,36
2023-01-08 00:00:00.000 UTC,0.05416320331758195,616,1397131107.433851,0.993508881114172,1388062163.3164093,33
2023-01-09 00:00:00.000 UTC,0.0019140443056195292,1098,2082465499.9248724,0.994111076249656,2070202019.3830929,116
2023-01-10 00:00:00.000 UTC,0.003149805478697654,662,1308716682.693756,0.9916061710619982,1297731538.7309155,44
2023-01-11 00:00:00.000 UTC,0.00291037919732569,632,1420278337.5944734,0.9926481781944918,1409836704.3422554,45
2023-01-12 00:00:00.000 UTC,0.0012746139008849545,806,2740637741.779413,0.9941454713329175,2724592599.5540776,50
2023-01-13 00:00:00.000 UTC,0.0023624551875743795,741,1737057289.579988,0.9930790347278267,1725035176.4030294,57
2023-01-14 00:00:00.000 UTC,0.000983879335181744,941,3381974545.841774,0.9953567936306551,3366271340.089559,53
2023-01-15 00:00:00.000 UTC,0.0023438004185479906,649,1654790135.6170483,0.9898980094279409,1638073461.2683084,39
2023-01-16 00:00:00.000 UTC,0.002262025896592932,750,1882723733.0622015,0.9937927269063462,1871037152.6911812,53
2023-01-17 00:00:00.000 UTC,0.0032464800303917546,713,1458978465.8100958,0.9923442641642903,1447808912.0858648,54
2023-01-18 00:00:00.000 UTC,0.0020602999982872725,826,2409997187.3976274,0.9930759377236025,2393310216.7861433,58
2023-01-19 00:00:00.000 UTC,0.0034830722308935164,683,1243071750.1860645,0.992812349073181,1234136984.3687372,58
2023-01-20 00:00:00.000 UTC,0.0028714092112626247,697,1394541485.1777678,0.9940618776878519,1386260527.2694175,54
2023-01-21 00:00:00.000 UTC,0.0017257803618687098,859,2084659542.1412423,0.9943710965012863,2072925194.7508566,50
